"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000196436",83.7545218131546,-0.252138564723581,0.346601564917057,0.317016749389607,0.542663838347842
"ENSG00000151093",227.262725088087,-0.251752598580766,0.345665914769196,0.317061608577403,0.542691363614785
"ENSG00000103742",75.8627412689981,0.292015727939912,0.509898064855854,0.317124164451363,0.542749171270588
"ENSG00000198393",180.365463599188,0.217378434588211,0.272177378010366,0.317162516351725,0.542765547766992
"ENSG00000162897",62.0750946390682,0.29628010494091,0.550241263676366,0.317340010113899,0.543010349370461
"ENSG00000114861",914.823951384619,-0.238007489401015,0.313454954736168,0.317363157470003,0.543010349370461
"ENSG00000239264",379.609590028831,-0.242229935513347,0.323232564509329,0.317631678998244,0.54341304867619
"ENSG00000147180",116.359505121614,-0.250953650492097,0.344423087311632,0.317656150795866,0.54341304867619
"ENSG00000146776",192.608566089444,0.207147614694251,0.254598346796258,0.31779002262345,0.543566132047295
"ENSG00000198795",84.0341912812274,-0.268728144832602,0.39730723354904,0.31780328821241,0.543566132047295
"ENSG00000144713",9006.27476705091,0.219363051263656,0.276439978090714,0.317884460792543,0.543655657279611
"ENSG00000197579",461.504681241178,-0.260955222482949,0.372614588376587,0.317992749061885,0.543791536144006
"ENSG00000213859",269.03997170693,0.257845041415266,0.363608288690071,0.318047114543948,0.543835186702505
"ENSG00000273014",17.4996868215084,0.284062665457915,0.463297943260744,0.318088425868033,0.543856509800843
"ENSG00000101109",974.129965928658,0.203727372614198,0.249081113938046,0.318174383537687,0.543954156878529
"ENSG00000163041",5860.91309617015,-0.232933282433425,0.303578627005105,0.318303948451824,0.544126330881701
"ENSG00000109705",6.7509223995019,-0.294744627848547,0.541375416791571,0.318382168530299,0.544210709932546
"ENSG00000188986",1285.90077907268,0.200062036668736,0.243175880133826,0.318441848635355,0.544263386179361
"ENSG00000214076",7.15564140943919,0.30061388325348,0.668041221544645,0.318555637642589,0.544332349722022
"ENSG00000272604",16.8834528168574,0.270518835242173,0.405234533808716,0.318557166837485,0.544332349722022
"ENSG00000247675",10.4376130193514,-0.296245559229429,0.559727608282986,0.318568797344871,0.544332349722022
"ENSG00000111725",1283.96902630521,0.228734838972726,0.295283920201606,0.318648575867732,0.544395239087431
"ENSG00000153832",25.179329998879,-0.279587600972691,0.442731950248673,0.318663342474787,0.544395239087431
"ENSG00000213793",16.458699097967,-0.275841499981682,0.426355190973841,0.31871381463874,0.544432140831843
"ENSG00000135702",192.691492121212,-0.297495792631348,0.789117426771489,0.318759054832014,0.54446009936298
"ENSG00000163600",23.0987682449132,0.286706289513271,0.482056566482803,0.319061447405271,0.544892507205009
"ENSG00000142149",605.627141189226,0.275751271976945,0.426870561741169,0.319070003953848,0.544892507205009
"ENSG00000249007",112.369831998059,-0.286049538440953,0.478229559982332,0.319108023191286,0.544908085965597
"ENSG00000137218",65.0483716588031,0.24594373198003,0.333951641427086,0.319221705110477,0.545052851617916
"ENSG00000125629",353.575083283192,0.244032644647809,0.329496062671523,0.319341677769962,0.545192134693613
"ENSG00000272106",61.8168572599183,-0.262156725870142,0.378664177085822,0.319386027091497,0.545192134693613
"ENSG00000113209",10.369651136377,-0.286514854918316,0.482169105320918,0.319390014952556,0.545192134693613
"ENSG00000047188",511.109720846655,-0.237533188052734,0.314670777609896,0.319422965559335,0.545199028018862
"ENSG00000197323",613.843008563941,-0.207865942565869,0.257158030694567,0.31957481286484,0.545408837559262
"ENSG00000269940",9.08515409520373,-0.284124217930795,0.468904527233565,0.319616651822048,0.545430878136504
"ENSG00000204209",1163.26386266784,0.200839969775001,0.245337949439905,0.319716387505382,0.545514602671308
"ENSG00000072364",1424.15647391091,-0.220315958992924,0.279808942912822,0.319723571550262,0.545514602671308
"ENSG00000037637",326.052074594823,-0.199419267240514,0.243050516178064,0.319811495245086,0.545615250686383
"ENSG00000253203",8.95332662416405,-0.289687500610148,0.505895366039548,0.319872084737972,0.545669251122122
"ENSG00000158186",125.714901489444,0.269820584084872,0.405728914566769,0.319989344879507,0.545819907407767
"ENSG00000246082",222.712406606925,-0.201150734029582,0.24616424358979,0.320161450943958,0.54606408108269
"ENSG00000197815",7.4131434004569,-0.294051415965453,0.547500177251119,0.320258792325876,0.546180704249709
"ENSG00000116031",13.9181255935519,-0.298667518595189,0.627950473833718,0.320289085607222,0.546182970455361
"ENSG00000213533",24.4498504440838,0.27071622559593,0.409846955479077,0.320348608863491,0.546201362905216
"ENSG00000204574",1289.81767181403,0.175120926803942,0.205577837016542,0.320357802075181,0.546201362905216
"ENSG00000256223",65.3447846014351,-0.261663273866238,0.379091247566583,0.320513834353782,0.546294551955115
"ENSG00000104044",13.1278836523504,-0.298569206991529,0.630797086464568,0.320537342463482,0.546294551955115
"ENSG00000171962",32.2875708744909,-0.265638598496844,0.392099575715082,0.320544214530381,0.546294551955115
"ENSG00000137871",399.271770617349,-0.199705362362504,0.244030906571273,0.320553405055646,0.546294551955115
"ENSG00000165219",759.429894572993,0.194595606641548,0.235704583561019,0.320595570573365,0.546294551955115
"ENSG00000105248",296.727528327033,0.208634309532517,0.259278530112322,0.320613682050469,0.546294551955115
"ENSG00000165487",786.215662295287,-0.186867992714162,0.22349145558157,0.320615251974718,0.546294551955115
"ENSG00000272655",93.4604283467768,-0.246093396452697,0.336193901982872,0.320695555315903,0.546382009992048
"ENSG00000235772",9.27935126339456,-0.297079512336522,0.59616783393686,0.320773802622233,0.546465949593228
"ENSG00000180316",12.5942859198003,0.297401499150108,0.604391356590166,0.320867202557599,0.546548790114551
"ENSG00000198443",3.8756130791963,0.296994633129409,0.766587230825463,0.320880397484128,0.546548790114551
"ENSG00000161203",3587.97806574192,0.185138511495586,0.221029867723392,0.320976711462008,0.546663461708732
"ENSG00000153956",66.786261047476,-0.252247873575446,0.35254720043054,0.321027565151066,0.546700695028777
"ENSG00000270558",5.01020341335379,0.294810574870138,0.563916128920691,0.321143062264796,0.546808373971074
"ENSG00000229167",78.9029594625048,0.292075070679509,0.533272002059781,0.321148790461348,0.546808373971074
"ENSG00000147174",11.9352215691301,-0.28318559192638,0.469504660435696,0.321281940848244,0.546985695068195
"ENSG00000143643",395.934334377236,-0.24360520127485,0.330968348579137,0.321372841126385,0.547043807712118
"ENSG00000104983",141.81774723972,-0.195001617801734,0.23686885143524,0.321374094598019,0.547043807712118
"ENSG00000072401",277.39420454387,-0.21535430044996,0.271992644131456,0.321437237196604,0.547101902862746
"ENSG00000213630",12.8444759059608,-0.296830119959473,0.60260058855782,0.321566993190134,0.547201852659688
"ENSG00000280252",14.0525535424036,-0.280709609154623,0.45704190664678,0.321574651639905,0.547201852659688
"ENSG00000186162",64.4456501156815,-0.236334413459336,0.314419835417142,0.321609443198471,0.547201852659688
"ENSG00000173226",367.245691145414,0.245524798163959,0.335992639598042,0.321636801906115,0.547201852659688
"ENSG00000135622",105.379701754493,0.248666821778226,0.343945367743305,0.321641052918279,0.547201852659688
"ENSG00000250616",7.49095048499544,0.292483185722799,0.541723391434904,0.321793360304432,0.547396688299901
"ENSG00000112159",990.435028242123,-0.230144192216693,0.301305087299427,0.321822167341967,0.547396688299901
"ENSG00000087338",546.394497979678,-0.226229960645459,0.293289326922008,0.321842662310071,0.547396688299901
"ENSG00000111785",213.568225513387,-0.222207483886002,0.285377338022462,0.321908278186582,0.547458910693035
"ENSG00000162836",274.054523632948,0.222036678039482,0.285121566743506,0.321993604536748,0.547554639800654
"ENSG00000166845",44.5527034391902,0.240183446359165,0.323773349576344,0.322133308196567,0.547742812683739
"ENSG00000134780",379.89403496426,0.261450270444823,0.38135916304858,0.322179931093409,0.547772695034569
"ENSG00000258376",7.85112314155016,-0.29343714723819,0.556172965473423,0.322269344855271,0.547875318782532
"ENSG00000116128",523.122567929472,0.240518321261996,0.324787306823163,0.322329559781965,0.547928288903679
"ENSG00000151572",7.03424036588679,-0.296738342436111,0.614102976373358,0.32236744774897,0.547943299279099
"ENSG00000171798",19.4208271656063,0.296444742766248,0.608080913085165,0.322452110734039,0.547989069180981
"ENSG00000251661",9.79982010263864,0.285412914284625,0.487583931654134,0.322452495711522,0.547989069180981
"ENSG00000260549",22.4914643812916,-0.292267903118082,0.544903575315678,0.322557356977952,0.548110645071864
"ENSG00000111707",1172.21941885278,-0.167639119266663,0.195806673345686,0.322587099262625,0.548110645071864
"ENSG00000262251",9.89299277759994,0.290595223443454,0.528445470726107,0.322611234536385,0.548110645071864
"ENSG00000135482",100.147941207741,-0.225077571747758,0.291740838430722,0.322655260542098,0.548119444882757
"ENSG00000128654",536.945754176657,0.238306517330606,0.320065128212312,0.322674548318581,0.548119444882757
"ENSG00000108561",1617.13776883503,0.264604736202619,0.392843846641476,0.322748872354136,0.548196314716442
"ENSG00000085871",784.308889157071,-0.235655792572943,0.314209164611163,0.322790235344958,0.54821719066017
"ENSG00000141522",3643.18209968382,0.221342190815228,0.284523780368873,0.32283213428845,0.548238973007681
"ENSG00000165929",830.842049639921,-0.246607190931593,0.340497108818126,0.323009344633992,0.548490518844051
"ENSG00000205659",129.108541710877,0.240137729708764,0.324818881647739,0.323110218436995,0.548552918250249
"ENSG00000259877",56.82348816931,-0.265149266251216,0.395454273792334,0.32312090724555,0.548552918250249
"ENSG00000137492",860.851110904766,-0.232016636320322,0.306616800687701,0.323133362460824,0.548552918250249
"ENSG00000178381",283.198562715976,-0.233135391497546,0.3091840929708,0.323273842965266,0.548741998091278
"ENSG00000125637",1276.22403464735,-0.21836649910796,0.279277790280721,0.32338042227369,0.548873503403688
"ENSG00000182362",166.317596985507,-0.259295321770762,0.376754223119064,0.323432110732134,0.548911827205099
"ENSG00000128284",336.513934279373,-0.275796717936188,0.438845034132127,0.323531769734322,0.54900479579211
"ENSG00000171720",740.165821083418,0.204347973579366,0.254007798163439,0.32354511829229,0.54900479579211
"ENSG00000145743",352.297962973969,-0.260544722499407,0.381041804385385,0.323627414792606,0.549048451851772
"ENSG00000133104",200.387119483737,-0.272641741029944,0.425206136226184,0.323630072658925,0.549048451851772
"ENSG00000205534",26.1920895681336,-0.267004258245548,0.403171491593125,0.323658195406708,0.549048451851772
"ENSG00000186517",519.428576787278,-0.258408099133781,0.374468443877232,0.323703194956914,0.549075393298779
"ENSG00000277893",13.3406118979676,-0.293734486897731,0.78608134749062,0.323892996268975,0.549324736343256
"ENSG00000213178",47.1647415915676,0.238008461361698,0.320820978597757,0.323929149029456,0.549324736343256
"ENSG00000213339",851.769894767145,0.208226116816121,0.26110424207307,0.32395031186544,0.549324736343256
"ENSG00000143278",18.269435996877,-0.293677483602418,0.786100217370731,0.32396671755175,0.549324736343256
"ENSG00000245849",74.4357556400795,-0.272423628639092,0.425263501469548,0.324022057250339,0.54934309393083
"ENSG00000237943",36.7195828802634,-0.286222916477103,0.500184026662674,0.324035808123913,0.54934309393083
"ENSG00000117395",1959.85372978001,0.285636883358929,0.497389792096349,0.324347069421322,0.54982134916198
"ENSG00000179988",28.4070327792463,-0.259641538046328,0.379489529478251,0.324377568446703,0.549823623208941
"ENSG00000227719",20.8475211965268,0.284129324509385,0.488395334368013,0.324666906999175,0.550264593320461
"ENSG00000197223",187.642245110497,-0.20196459772054,0.250799325709586,0.3247759059782,0.550309837061835
"ENSG00000261888",20.4350017307264,-0.295337458995195,0.623258469024662,0.324788830185312,0.550309837061835
"ENSG00000261200",10.0102933584093,-0.289642273760737,0.533200334136793,0.324805746792174,0.550309837061835
"ENSG00000124535",1064.32149368065,0.236073079019707,0.317393967436936,0.324810334968352,0.550309837061835
"ENSG00000075790",600.862332927719,-0.227116581386072,0.298004273797813,0.324841636268296,0.550313425129033
"ENSG00000113734",147.336940716571,0.234303557126708,0.31353225055607,0.32491984789417,0.550373576611222
"ENSG00000133135",1275.83602651929,0.269713286977204,0.416342528132612,0.324935516169737,0.550373576611222
"ENSG00000136404",36.0656282834288,-0.262620012721557,0.390365022087578,0.324976782484299,0.550394035145179
"ENSG00000061794",1300.30203849853,0.224619649285059,0.293113123071053,0.325080762762039,0.550520695411205
"ENSG00000117448",1505.57097763508,0.25325650374981,0.361476569532791,0.325135499846458,0.550563947611769
"ENSG00000162813",674.711097762364,-0.237624267156956,0.321712123350572,0.325470167646365,0.55103809324345
"ENSG00000261320",6.47517757699224,-0.293305966630473,0.586361372827419,0.325473950392191,0.55103809324345
"ENSG00000103365",1013.82828717315,0.209246065960919,0.264141412951122,0.325514059924468,0.551056524642759
"ENSG00000264070",16.0678571109801,0.293779211168456,0.596748424494934,0.325560412490062,0.551085520495969
"ENSG00000173011",547.18379903975,-0.191622218331197,0.234140614206712,0.325616454669792,0.551130911561644
"ENSG00000154188",60.7803195868495,-0.272819832948406,0.431216845898937,0.325683959971273,0.551172604290129
"ENSG00000163104",510.767431823373,0.229518278424077,0.303918314849779,0.325699545505908,0.551172604290129
"ENSG00000141699",850.519700458444,-0.178180223210406,0.213208551448629,0.325925367946047,0.551505264120478
"ENSG00000147133",948.029352769693,0.200588993723932,0.24931309306998,0.325990438616832,0.551565877164433
"ENSG00000229619",63.3859525773992,-0.240484427939756,0.329174982032693,0.326044916288248,0.551569068203168
"ENSG00000068831",97.5635087124816,-0.27997379566699,0.468114134711925,0.326050824800377,0.551569068203168
"ENSG00000114115",103.400244352198,0.274032599768117,0.437818080851322,0.326103312252652,0.551608374519937
"ENSG00000178187",5.29781650405652,-0.294994234206143,0.654714890563441,0.3261613912532,0.551610421934457
"ENSG00000163214",289.781978627956,0.206505403045092,0.259740541923296,0.326163027234937,0.551610421934457
"ENSG00000130725",450.108634982747,0.246549300339772,0.344660261580525,0.326218684943603,0.551625292505172
"ENSG00000170619",350.908079638625,0.239187657168349,0.326287650221025,0.326230756495754,0.551625292505172
"ENSG00000167182",493.919834610027,0.195381445237201,0.24073107782749,0.326259579323868,0.551625292505172
"ENSG00000157110",292.043143168619,0.252672673730425,0.361693891935012,0.3263646647203,0.55175349494627
"ENSG00000163166",1031.66081010679,0.19903561302844,0.246994914422017,0.326453175128163,0.551833962798198
"ENSG00000181744",301.366128358978,0.224146071561717,0.293473868155386,0.326470790103235,0.551833962798198
"ENSG00000177875",7.11248894577588,-0.286886760897886,0.518745162440534,0.326624672441831,0.552044586200197
"ENSG00000100379",282.323668636788,0.249853350574441,0.354562588632533,0.326921455952232,0.552496674573512
"ENSG00000139531",501.146401221228,0.22054531485164,0.286694866336254,0.326963862854536,0.552505115164157
"ENSG00000213420",37.8585039605264,0.286987177341532,0.521693456761863,0.326985049861165,0.552505115164157
"ENSG00000177943",232.377137690475,-0.243458197291709,0.337826581429899,0.327070749912192,0.552525402476582
"ENSG00000142864",5909.32386201233,0.241610633393137,0.333202178700852,0.327071970465683,0.552525402476582
"ENSG00000264920",37.0872790500581,-0.264838267823472,0.40241316473852,0.32708495878698,0.552525402476582
"ENSG00000167770",1110.89002798098,0.228901585069888,0.304086616729876,0.327150372594212,0.552586400574082
"ENSG00000233922",23.7055275056401,0.290901997120728,0.567019849010585,0.327235444638508,0.552680589301241
"ENSG00000173338",7.26028589133277,0.293992298726814,0.641413754540164,0.32730607998284,0.55275038064091
"ENSG00000281205",13.263490333686,-0.281166887531275,0.48026144297378,0.327382166398816,0.552829364357703
"ENSG00000030582",4916.95038665542,-0.203983960316819,0.256270033590011,0.327469273258177,0.552926941782723
"ENSG00000139144",8.47006824064914,-0.292493091627147,0.75348852404989,0.327597790650121,0.553094416535887
"ENSG00000050555",93.2297014778873,-0.281445842383395,0.483785270225839,0.327815146974155,0.55341183764473
"ENSG00000100426",644.932919688657,0.243844307378031,0.340048435379409,0.328014166015196,0.553693981213442
"ENSG00000087086",14026.2174093115,0.221811595519373,0.290227052671684,0.328048205856061,0.553693981213442
"ENSG00000235316",15.1824127181919,-0.267530146333345,0.4148897415225,0.328070363901882,0.553693981213442
"ENSG00000138381",528.885019619654,0.184078081375679,0.223652644936127,0.328160937729897,0.553797279646739
"ENSG00000130545",375.09772363676,-0.219121311803837,0.285035206103833,0.328240331721078,0.553857811397894
"ENSG00000132481",349.392625085457,0.219016335471277,0.284841812645501,0.328255549672953,0.553857811397894
"ENSG00000205643",78.704451860828,0.228480161922305,0.304463792486862,0.328398611276458,0.55400814666099
"ENSG00000013375",733.146698080719,0.264990205388261,0.405777067373476,0.328403407932149,0.55400814666099
"ENSG00000146592",58.9823385157665,-0.280192358076235,0.478452341188515,0.328484329518888,0.554095089161612
"ENSG00000188897",24.2000809893914,0.284455578018874,0.509465427298564,0.328676770672962,0.554370113110916
"ENSG00000204310",1010.32038764371,0.257050616255192,0.379216778588404,0.328925417098268,0.554739879279316
"ENSG00000224093",147.420814365829,-0.241237830138264,0.334662557579596,0.328960183894927,0.554748898918497
"ENSG00000198964",269.464930629572,-0.235248842415976,0.320416456012726,0.329135548970862,0.554994996596936
"ENSG00000112144",531.753880152906,-0.201979438659778,0.254061184466076,0.32923808449272,0.555118254585051
"ENSG00000182718",12682.4684317316,0.261523379293167,0.395113378124782,0.329370536668942,0.555291927578563
"ENSG00000148700",3431.73123946414,-0.251540073105099,0.363293451287784,0.329511565070979,0.555468194760907
"ENSG00000186526",12.535042150196,-0.287044863081592,0.822156694230161,0.329534003011628,0.555468194760907
"ENSG00000231806",55.865973572721,0.277831386954972,0.468591141035051,0.329662305794336,0.555634796242742
"ENSG00000184863",824.600079015708,0.188224140381056,0.231334777548086,0.329861762978006,0.555899975023916
"ENSG00000180776",2090.72472693521,0.206918482810304,0.263343793636436,0.329878597895615,0.555899975023916
"ENSG00000107581",7283.8681794466,0.231461352716224,0.312665705320414,0.329952145114428,0.555974229329173
"ENSG00000167202",969.291165029063,-0.211665536061787,0.272254485415464,0.330062012139687,0.556109664306477
"ENSG00000116117",392.026861968567,-0.212300332872313,0.273536676998189,0.330165486226066,0.556148024424062
"ENSG00000175970",683.705758425558,0.233715337154104,0.318083168245565,0.330207744087917,0.556148024424062
"ENSG00000132694",1161.95821920978,-0.203026645657963,0.256625189741026,0.330212804194734,0.556148024424062
"ENSG00000196639",297.486810985135,-0.222210379740208,0.293116578040305,0.330251842514763,0.556148024424062
"ENSG00000170099",167.731894390974,0.286340151567884,0.536028995347442,0.330259886772417,0.556148024424062
"ENSG00000100997",1156.34744771975,0.260495529160908,0.393248682900505,0.330261737153346,0.556148024424062
"ENSG00000268364",9.46377779084228,-0.289638409695231,0.580566340289756,0.330382061643202,0.556300967622632
"ENSG00000163596",25.6147881100716,0.255032154506444,0.375560201018572,0.330519220979542,0.556460736262906
"ENSG00000155975",302.308725646261,-0.218356582060998,0.285605905431535,0.330549585551812,0.556460736262906
"ENSG00000171843",594.232404111895,-0.247048362015221,0.352132297965353,0.330587026202956,0.556460736262906
"ENSG00000132840",90.7290716912472,-0.268456860800366,0.424785648348791,0.330594984798926,0.556460736262906
"ENSG00000144908",675.68801397354,0.287319032896962,0.806205486228542,0.330742614546737,0.556659539674029
"ENSG00000169189",546.188238692768,0.219637162624008,0.28846361759464,0.33087169122675,0.5568270844679
"ENSG00000174915",305.584728262139,0.210849223525954,0.271417800273177,0.330905821765787,0.556834827863416
"ENSG00000105402",906.067794692862,-0.166365989233397,0.198152841013234,0.330942087861895,0.556842147570007
"ENSG00000173786",732.150255817223,0.160556116633818,0.189663112306498,0.330969231052906,0.556842147570007
"ENSG00000176973",103.540488620109,0.239206698932044,0.332330632410203,0.331129143951675,0.557024838910287
"ENSG00000263893",12.1958373719782,-0.288653038974744,0.572639032994698,0.33113689580444,0.557024838910287
"ENSG00000275512",13.5454673526847,-0.27932055504549,0.483566377703316,0.331169524644966,0.557030035342978
"ENSG00000148426",120.27389734039,0.241205998531906,0.337505963012079,0.331235126701688,0.557090687140004
"ENSG00000104221",157.966696643933,0.216590304729661,0.282844362258109,0.331367467581373,0.557255661822891
"ENSG00000171566",735.070664534161,-0.227866185086967,0.306232182704301,0.331392320712833,0.557255661822891
"ENSG00000177788",21.7782268227485,0.273354051147829,0.450448832222677,0.331574497697873,0.557512287390886
"ENSG00000185189",573.644102269696,-0.24095032375701,0.337350384802781,0.331618646951435,0.557536806844081
"ENSG00000221947",16.4826556830038,0.287971502499639,0.569875806602993,0.331890819998034,0.557928715154901
"ENSG00000013392",107.688568516765,0.258886260519588,0.39083383160519,0.331910925736208,0.557928715154901
"ENSG00000146376",767.307294329219,-0.22770556687832,0.306671097666349,0.332149637301679,0.558172570238154
"ENSG00000100445",147.670903635723,0.223936188208313,0.298585805328888,0.332182098292749,0.558172570238154
"ENSG00000169136",582.525310773058,0.247435089877955,0.355564908532658,0.332196407320942,0.558172570238154
"ENSG00000130703",1577.4442316158,0.180151297511953,0.219862594053026,0.332205265920139,0.558172570238154
"ENSG00000214309",25.7678076645903,0.253843534946365,0.374739680732923,0.332232907429065,0.558172570238154
"ENSG00000183250",16.409312116142,0.267193986614725,0.423678389010228,0.332325901469795,0.558172570238154
"ENSG00000005075",471.689786876229,0.245806520506096,0.351215292690871,0.332332497384482,0.558172570238154
"ENSG00000103549",1356.00276068942,0.163257835909053,0.194283684316107,0.332364353401002,0.558172570238154
"ENSG00000028116",296.376970806837,0.242432476643469,0.342208487148076,0.332388592122362,0.558172570238154
"ENSG00000204524",32.0297514162946,-0.246640273156294,0.353648687157586,0.332413160067264,0.558172570238154
"ENSG00000254876",17.5344849910224,-0.286087878466108,0.549204350992264,0.33243719678321,0.558172570238154
"ENSG00000189376",142.164266749613,0.232274205500988,0.317297762500702,0.332461193727148,0.558172570238154
"ENSG00000213599",9.09875575267857,0.283206937230457,0.519558979432801,0.332474376339164,0.558172570238154
"ENSG00000265806",14.3097068998247,0.27980692472146,0.492558334763391,0.332497649723766,0.558172570238154
"ENSG00000152291",5326.35148952099,-0.218830724257167,0.288353672638542,0.332516255996042,0.558172570238154
"ENSG00000167992",15.6852605312863,0.284748833692662,0.534839010679617,0.332529599302934,0.558172570238154
"ENSG00000268403",19.6761768066488,0.264917331928297,0.414789578420314,0.332571727036311,0.558193596504114
"ENSG00000116898",700.534274591114,0.269359489678973,0.434060792303159,0.332623650041166,0.558231058101305
"ENSG00000103089",486.238361125586,0.259577730626454,0.394725775654379,0.332658489924434,0.558239845555312
"ENSG00000188599",27.8097683716598,0.273064132625351,0.452543304038385,0.332732535910765,0.558295639290684
"ENSG00000095015",426.644635467462,-0.218954411153939,0.288823138731965,0.332753391626707,0.558295639290684
"ENSG00000261879",11.7689234202746,-0.286020645308069,0.551146063954307,0.332780558181434,0.558295639290684
"ENSG00000243587",37.8076314671805,0.284738327707315,0.537070591272217,0.332870892374043,0.558397510674968
"ENSG00000163513",2035.84935678021,-0.215044822641204,0.281289070693258,0.333045310756455,0.558596151401077
"ENSG00000089123",272.396185501813,0.243520381701161,0.345998582965964,0.333048551211874,0.558596151401077
"ENSG00000146005",5.86014283121251,0.287630026201402,0.769181348303479,0.333253556170411,0.558890280034279
"ENSG00000116133",3560.35465966796,0.212110314432907,0.275871018722062,0.333370285662802,0.559036325188391
"ENSG00000132254",823.578045603691,0.217501723077767,0.286562008053336,0.333483602178335,0.559176621578949
"ENSG00000180712",13.5097893772793,-0.288988757934306,0.616068606348056,0.333615814335372,0.5593485739239
"ENSG00000025796",1529.5662126582,-0.212419000284892,0.276765319316804,0.333722849566381,0.559478287186455
"ENSG00000100580",384.607843400921,0.180284552476793,0.220991289720937,0.333765210963204,0.559499562906316
"ENSG00000119314",3265.98922743012,0.203639675959781,0.26047964986092,0.333861203564849,0.559610730277543
"ENSG00000160072",352.398948695314,0.237955537206712,0.332707709163463,0.333921621167667,0.559617266265833
"ENSG00000257270",13.732538103961,0.281642764300085,0.513923957228453,0.333924456701657,0.559617266265833
"ENSG00000265743",5.28185793285117,-0.28829139114859,0.736148055528256,0.334181025703147,0.559981966591667
"ENSG00000090061",369.47579179645,0.202527505490531,0.258742796901274,0.334216542623684,0.559981966591667
"ENSG00000135070",468.398419727351,-0.187168139997812,0.232410315550731,0.334275515191247,0.559981966591667
"ENSG00000134825",771.765410625141,0.228508141791348,0.310752560615985,0.334315704708852,0.559981966591667
"ENSG00000228057",8.15205731017346,0.282731133149594,0.52614406466053,0.334316755613635,0.559981966591667
"ENSG00000186017",94.1370153203448,-0.22691644380984,0.30723489524196,0.334346168976231,0.559981966591667
"ENSG00000105127",729.48593965167,0.167892676591658,0.202185661004007,0.334349947598005,0.559981966591667
"ENSG00000144674",2695.78018924034,-0.238665171399156,0.33515902438119,0.334441179684627,0.560003006484189
"ENSG00000081870",175.173869557983,-0.202983403831508,0.25973927805062,0.334445950141023,0.560003006484189
"ENSG00000172785",378.78707072891,-0.215474475394208,0.283383714541689,0.334451602005883,0.560003006484189
"ENSG00000204104",398.32669065728,0.198609278703897,0.251994465588402,0.334511531741276,0.560053622839851
"ENSG00000213889",23.1171905573316,0.286600987849159,0.5764225234031,0.334552516011376,0.560072513709741
"ENSG00000162881",47.7901496826424,-0.276531897752141,0.479140119581058,0.334586335369314,0.560079407550746
"ENSG00000071553",2223.46955534911,0.250313801439193,0.367902377886251,0.334705390066604,0.560182927133667
"ENSG00000118162",56.7588239958433,0.254924372039109,0.382589347309335,0.334707590815879,0.560182927133667
"ENSG00000120053",1129.91875476267,-0.248347505702339,0.362128793302683,0.334785626051372,0.560243442009558
"ENSG00000105270",104.117752274902,-0.238968482187033,0.336416526253016,0.334817071100917,0.560243442009558
"ENSG00000265485",9.54959927552603,-0.28862178373456,0.70361921794516,0.334843025824161,0.560243442009558
"ENSG00000101624",105.82870435742,0.268155124538673,0.434546819671317,0.334862588688006,0.560243442009558
"ENSG00000070413",1995.97822050195,-0.225728586085525,0.305323574703747,0.335022765426628,0.560453027588188
"ENSG00000265096",12.486186650628,-0.287546380450343,0.602887026007477,0.335058918190703,0.560453027588188
"ENSG00000064886",15.9446552456534,-0.281411572276613,0.518347148430136,0.335077023547183,0.560453027588188
"ENSG00000048740",574.895797989092,-0.257095554082809,0.390776871252194,0.335123628865046,0.560481265588309
"ENSG00000164902",469.551600629954,-0.21278256673807,0.278831048455004,0.335305077424033,0.560691805783533
"ENSG00000235565",15.1419121040276,-0.273700070133804,0.464685500405478,0.335346645514452,0.560691805783533
"ENSG00000147124",232.086632996741,-0.227036580158127,0.30858233709711,0.33536971004077,0.560691805783533
"ENSG00000269427",14.1797438355609,-0.277442025463348,0.488607197094029,0.335401192310913,0.560691805783533
"ENSG00000177685",985.329972503365,0.255687080804895,0.386477349491653,0.335424227805518,0.560691805783533
"ENSG00000151062",70.8368290514771,-0.23598843644533,0.32971355485286,0.335458639252411,0.560691805783533
"ENSG00000164163",1114.51589772016,0.246796964454347,0.358684962526158,0.335497321856827,0.560691805783533
"ENSG00000144724",585.742613900785,0.206205860782254,0.266484837677096,0.335522938910959,0.560691805783533
"ENSG00000129317",409.441780992922,0.202439822029375,0.259583251186734,0.335532044918723,0.560691805783533
"ENSG00000122122",266.810700538028,-0.264619512181622,0.420625945262699,0.335553558389473,0.560691805783533
"ENSG00000143753",404.777558749455,0.230073420954348,0.315709087368894,0.335582941137945,0.560691805783533
"ENSG00000090372",1256.52246985224,0.21287173383206,0.279266581683196,0.335606321889947,0.560691805783533
"ENSG00000065491",273.772555442699,-0.202221912141791,0.259316837266444,0.335700310471847,0.560782909625464
"ENSG00000006282",814.89031004368,-0.223990737070086,0.302248535582058,0.33572033020957,0.560782909625464
"ENSG00000160223",144.861380982309,0.216282053140241,0.286201600146037,0.335784417572514,0.560840280085465
"ENSG00000132825",234.464091547562,0.2209754875363,0.295924628789846,0.335838867443673,0.560881544892865
"ENSG00000115561",2316.33987744343,-0.207793046749705,0.269748492039065,0.33588635112147,0.560911169243496
"ENSG00000198642",752.920664016765,-0.218594907234633,0.29105535982426,0.335933472240617,0.560928302800117
"ENSG00000132286",675.624132898267,0.217294305000645,0.288416580647023,0.335961968957022,0.560928302800117
